,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,t,y,true_ite,est_ite
2190,1.8395503,-4.6152315,-1.0194821,-1.8083732,1.3127469,7.34278,-1.7552905,0.2711509,7.133691,4.7473383,1.0,1.0,0.95245075,0.8993904
2191,1.3335285,3.1276615,3.3491316,5.4723773,7.8232846,-6.114846,-0.78516173,5.005613,2.650891,2.8631446,1.0,0.0,0.95245075,0.9278129
2192,2.0609257,7.442054,-3.268355,5.9315276,9.751331,0.18760169,3.9336524,3.4288871,2.5134087,1.7624798,0.0,0.0,0.95245075,0.96539396
2193,3.2256062,3.8161922,-4.285935,5.1300907,2.7660093,3.4066179,-3.1345682,-5.539323,10.493746,4.245331,0.0,0.0,0.95245075,0.9260891
2194,1.1024189,1.6286001,-1.1572826,0.41182506,-4.759689,0.26768473,0.65701234,-2.5279367,0.726925,-0.58668476,0.0,0.0,0.49999386,0.35338742
2195,-10.964946,7.1338034,-3.3256292,-9.210762,-0.036144614,3.9296696,1.2320912,2.4856076,14.609953,-6.2260833,0.0,0.0,0.95245075,0.9890089
2196,2.4873393,8.199524,-0.66928935,1.7812744,2.8596704,-4.5181837,-0.23782754,5.3435555,-0.97746694,-6.609812,1.0,1.0,0.95245075,0.7906317
2197,5.1944337,-0.6252078,-0.65928113,-3.4579954,5.838418,4.5151234,2.6463263,0.16400045,0.71291363,4.330189,1.0,1.0,0.95245075,0.90242004
2198,6.766899,-1.546612,6.8257694,-0.20325816,2.6356401,5.5433083,-0.35786903,4.4889693,3.4121633,-6.2163725,1.0,1.0,0.95245075,0.936979
2199,1.5473065,3.195509,-0.9962391,1.1005045,-2.928137,0.013984934,-2.1225874,-0.55670667,2.0952916,1.1307498,0.0,0.0,0.49999386,0.59641916
2200,-4.35804,-10.478843,0.417934,3.8581617,8.900929,-2.7777567,5.3669066,-3.3028808,-9.105732,-5.2050323,1.0,1.0,0.95245075,0.9735195
2201,0.7520981,4.0433364,6.2856884,0.92806417,2.1412704,-0.70737606,-0.6475442,-3.2570462,-0.95625705,0.96026564,1.0,1.0,0.49999386,0.87048334
2202,2.2741907,-4.0428886,4.1951885,4.6513376,4.0501385,-4.5060334,2.5292745,8.257647,-5.915164,0.7668108,1.0,1.0,0.95245075,0.9582492
2203,-1.0522699,0.94883895,-4.969844,-3.2638474,-2.4814456,-5.7848864,-6.271295,5.8658876,1.0286171,-1.5044918,1.0,1.0,0.95245075,0.6892125
2204,-6.740602,1.2369993,4.24707,2.004621,10.406179,5.3491535,-2.9118981,-0.9061518,6.7505026,-0.8307537,1.0,1.0,0.95245075,0.96746045
2205,3.4711742,5.2159576,0.5711644,8.298981,8.891443,3.23132,-0.7100451,3.9525068,4.205902,5.8418574,1.0,1.0,0.95245075,0.9458723
2206,9.137677,3.267745,7.80458,2.6489174,-6.398352,1.2408248,-5.0867167,2.8869882,-2.3814538,1.7621564,1.0,1.0,0.95245075,0.9806835
2207,3.3403301,-0.049943686,2.5461628,-4.6703944,4.836173,6.5881233,0.14011014,0.59137034,2.1960745,-0.91214395,1.0,1.0,0.95245075,0.85175705
2208,2.0622902,-0.40302515,3.074847,-5.445455,6.3866863,-4.570966,9.410409,-0.42788005,-3.5592294,3.6416576,1.0,1.0,0.95245075,0.9242744
2209,0.858526,4.16843,-2.0654657,-3.2568097,2.7717543,1.7597984,2.5323982,1.1289597,0.37501073,6.328519,0.0,0.0,0.49999386,0.46457505
2210,2.1762004,-0.044394016,4.9899526,5.7470613,-1.9791574,-2.4530976,5.1164103,-11.17544,4.5355206,0.014904559,1.0,1.0,0.95245075,0.9099234
2211,-6.5979033,-0.54161954,-1.3751621,7.310904,2.9767876,-2.4708798,3.6305103,5.1302176,5.24746,3.323288,1.0,1.0,0.95245075,0.9068784
2212,5.656328,2.063153,8.321609,6.9340334,7.2110467,-2.254928,5.2551546,-10.9513855,4.9422517,4.0258017,1.0,1.0,0.95245075,0.9855243
2213,1.1452194,3.7576523,-0.58311605,-1.7765164,-4.7585793,5.2560997,2.2572627,3.580948,4.109003,6.559907,0.0,0.0,0.95245075,0.8923246
2214,0.4064321,3.186124,-7.0012093,12.146219,7.8286133,-3.4988222,-3.55162,-1.9337654,-2.5587964,1.6727464,1.0,1.0,0.95245075,0.9363274
2215,-0.09367812,6.3612046,6.239001,5.6203465,3.5921295,0.57036793,12.682982,-7.244194,6.9196467,-5.0524893,1.0,1.0,0.95245075,0.9830309
2216,-6.3766475,-2.7591054,5.3530564,2.4314342,-0.4671415,-7.8588514,-1.8295684,3.5903323,1.3566445,-1.2797313,0.0,0.0,0.95245075,0.92043746
2217,-0.27178666,4.3091264,2.958315,1.5302477,1.5183117,0.8322184,1.2855535,3.0191824,2.9401653,8.609969,0.0,0.0,0.49999386,0.80757445
2218,-0.20971535,-5.6560125,2.9838867,0.7893858,-5.4775324,-1.3082452,-0.7866671,2.9627786,1.0036252,2.0750039,0.0,0.0,0.49999386,0.73719925
2219,2.5680885,1.0471131,-1.1119875,0.7277311,-0.47381717,6.8802896,0.17580111,-2.4368744,-3.6344042,-2.1307616,1.0,0.0,0.49999386,0.70984304
2220,1.198153,4.105289,2.7579398,1.6870672,-2.381666,2.431618,7.308449,1.6271065,-3.0633879,2.1493015,1.0,1.0,0.95245075,0.72043276
2221,-3.5929608,-5.1981926,-8.506968,-1.4214203,4.7275634,0.7222179,0.77918196,-0.082160115,-4.5367336,5.2021184,1.0,1.0,0.95245075,0.9037385
2222,0.7934918,3.34854,-1.2642162,-0.9045608,8.510216,2.0702434,-4.3962917,3.932131,-4.0984616,-3.778809,1.0,1.0,0.95245075,0.9366714
2223,-0.40948594,0.03794507,4.708394,0.71166503,4.1612654,-5.1708117,-0.08953932,-1.017292,1.9742056,-0.036740817,0.0,0.0,0.49999386,0.38609296
2224,-2.2189775,-4.3987503,0.4571451,0.57658863,-0.32935768,1.6893793,-3.7384539,-0.9554305,2.2543192,-0.10886324,0.0,0.0,0.49999386,0.32796213
2225,-0.828588,0.49235892,-1.3433635,-1.711077,0.774845,1.3195729,-1.5921087,0.5948737,-1.6794689,-7.471509,0.0,0.0,0.49999386,0.4707101
2226,-0.99112153,-0.45677316,12.168009,-3.290245,1.1881257,6.199547,-0.3729347,-9.813738,-7.9181795,6.8777995,1.0,1.0,0.95245075,0.9712607
2227,0.19571865,4.794222,4.134182,-6.564111,-0.91140544,11.491974,1.9913932,-6.5229015,6.69632,-1.07935,0.0,0.0,0.95245075,0.9762985
2228,2.7205095,5.9251046,-1.6298552,3.9962335,0.9247864,5.6126823,2.0644464,0.93529195,1.251408,0.15409636,1.0,1.0,0.95245075,0.9090355
2229,3.5275633,-4.0005784,2.6975636,2.931263,-1.7810037,-0.64142936,-5.2568026,-3.1559443,5.8147993,0.9271835,0.0,0.0,0.49999386,0.6796238
2230,0.31167185,-2.5051284,-1.0967364,-1.2040838,-4.129369,-4.6210213,2.3104746,-0.3083068,-0.55135155,-1.7162123,0.0,0.0,0.49999386,0.538184
2231,2.1656885,9.723985,0.27037585,-3.1380363,5.339957,6.6629534,-1.2780294,-3.4027843,2.1097581,4.478241,0.0,0.0,0.95245075,0.93956435
2232,-1.6054448,-2.4766955,-1.3493967,-1.2033521,1.6407053,-0.3685837,1.9610256,-0.10391152,-1.0781542,-1.0914812,0.0,0.0,0.49999386,0.29484928
2233,-6.101907,-0.85022974,1.3810666,-3.5904903,1.5373781,5.8344727,5.9979124,-12.245965,1.293178,-6.1852922,0.0,0.0,0.95245075,0.9544665
2234,3.2696476,-0.286452,-1.8788481,-0.92575455,5.1312757,-2.8083293,-4.3774786,3.016899,-1.0746195,1.4077601,1.0,1.0,0.49999386,0.7300087
2235,-1.0496538,1.4491477,-0.27210736,1.8658009,2.264,-2.0174599,0.9359527,1.3281864,2.361345,4.386778,1.0,1.0,0.49999386,0.5868241
2236,0.41612226,-3.8113818,-3.3655887,-9.0998535,-2.969446,-1.0231082,-0.34885788,-4.889477,0.014425203,1.6357894,1.0,1.0,0.49999386,0.5968783
2237,4.7914276,5.390558,-2.5563204,2.2678456,3.8566923,8.576658,8.449149,4.464941,1.7776364,5.71254,0.0,0.0,0.95245075,0.96704286
2238,-1.2782955,1.4727788,-2.3242972,-1.8290524,0.98291755,-4.3930883,-3.4408543,3.5226302,-3.704637,3.4081163,0.0,0.0,0.49999386,0.7131657
2239,0.33014274,8.514826,10.707508,6.7570415,-0.43983233,5.3484783,-4.245547,-4.0337763,-1.149122,3.5925794,0.0,0.0,0.95245075,0.9666036
2240,-1.5958675,-0.8395165,1.4087775,0.6619319,1.0428575,-1.8208555,-0.8108892,-4.677993,-2.4662776,-1.0693433,0.0,0.0,0.49999386,0.444187
2241,1.9945309,-1.6763949,2.37888,-1.1295612,-4.0992603,-4.7890882,-1.525517,5.3858757,-2.1822505,4.608712,1.0,1.0,0.95245075,0.55571616
2242,5.14318,5.662375,1.986094,-1.3597333,3.8950608,3.5441563,-9.272602,-9.888882,-2.652879,10.6552305,1.0,1.0,0.95245075,0.98975766
2243,-2.3747864,-0.7510973,-1.8774402,-3.9045534,3.94206,2.8810835,4.45595,2.0560603,-2.730783,-1.8670559,0.0,0.0,0.49999386,0.74560964
2244,-3.0805855,2.1290438,2.198,9.390847,1.1404815,4.4183607,-9.263212,-2.2814205,2.2377906,4.800727,0.0,0.0,0.95245075,0.96015453
2245,1.9849808,2.0943232,1.4932771,-3.3255336,-1.0320449,8.786441,0.2571339,-0.54113394,-2.416891,-3.7858286,0.0,0.0,0.49999386,0.8254425
2246,-1.1993122,-0.21645063,2.9041562,1.8083806,1.7165623,-2.6176517,2.2384977,-1.396194,2.7907145,4.08485,0.0,0.0,0.49999386,0.5030463
2247,-0.9389708,3.2242312,0.27349275,3.9394355,-0.78499687,6.5011883,5.2858453,5.161868,0.08378184,1.4793978,1.0,1.0,0.95245075,0.89439404
2248,-0.40386853,-3.3904629,4.621092,-1.8911028,-0.48043662,-5.1926217,2.1684475,-3.8155308,1.2136679,-1.1754514,1.0,0.0,0.49999386,0.8560273
2249,-10.408802,8.109367,-5.5584,-1.5915632,9.414366,-8.984359,-1.1915977,-0.108833075,10.68253,0.2711329,0.0,0.0,0.95245075,0.9918267
2250,1.5240079,7.260262,4.7638283,-1.6218054,-8.834885,-2.417957,11.3683815,-4.0637865,5.888511,6.2495184,0.0,0.0,0.95245075,0.98245555
2251,-5.271433,3.9035046,4.6061316,6.030275,2.1039968,-1.8903832,6.44187,7.225952,9.281324,-0.23144197,1.0,1.0,0.95245075,0.9635623
2252,0.3261767,4.3433065,-1.2722096,-2.530233,-0.35996532,-0.33572805,2.529985,-4.6685934,-1.2886448,-8.690099,1.0,1.0,0.95245075,0.8416447
2253,-1.6456237,0.65917206,6.325474,-2.3893852,-3.9244952,-2.1031115,-1.8530211,-2.4102805,0.8603929,-2.9298737,0.0,0.0,0.49999386,0.508531
2254,-0.84503436,9.304678,-5.763782,9.04343,1.067081,-2.231903,1.692491,-1.3891561,8.663568,-3.4580088,1.0,1.0,0.95245075,0.9845892
2255,4.885303,0.41565955,-1.2330546,2.24094,-0.49178168,-2.1704159,-3.8118486,-0.89023215,-0.5067513,-3.855051,0.0,0.0,0.49999386,0.68133944
2256,5.7541056,0.43299258,3.8088632,2.0318458,5.424981,-4.4290705,10.769714,-9.725384,9.515512,-2.4020934,1.0,1.0,0.95245075,0.98200935
2257,2.2165794,-1.0582399,-4.1423597,4.6578393,-1.4214432,5.578933,-1.7335199,-1.7037768,0.070180304,-0.24871226,0.0,0.0,0.49999386,0.7433246
2258,-2.6607573,0.45676115,-1.4674649,-0.8872793,4.001339,-2.571591,2.7433085,0.09811934,-4.7192116,-0.7590624,0.0,0.0,0.49999386,0.604458
2259,0.60422856,-1.4107032,-4.586167,0.5613652,0.56092894,0.9586993,-2.0253687,3.235785,3.4288108,-1.1569911,0.0,0.0,0.49999386,0.28941238
2260,-1.0044084,-2.0650175,2.541243,5.516276,0.2556839,4.5107627,-9.793271,-5.2943707,-2.7274518,-0.46782267,1.0,1.0,0.95245075,0.8595234
2261,5.085251,4.4680634,3.9017687,6.3345084,6.5019884,-0.8261571,-2.6425877,5.241015,5.1369295,-2.2992253,1.0,1.0,0.95245075,0.9473715
2262,-1.0511999,1.471108,1.2833555,-3.9000654,-0.50116503,5.837017,1.8472879,-3.529706,-0.71285826,-0.38463312,0.0,0.0,0.49999386,0.63445026
2263,-1.8874722,0.7102977,-3.8188744,-0.17025356,3.7443328,5.534471,-3.4472227,1.0460399,-0.42941016,1.5041189,1.0,0.0,0.49999386,0.73162764
2264,7.9205103,-3.4043407,-1.1782229,-0.68235445,8.098351,8.586431,8.208427,-0.9195063,2.1629286,0.14368248,0.0,0.0,0.95245075,0.9814116
2265,-1.6876099,-4.796402,0.27079213,-1.1771227,-0.010869045,-0.54482764,-0.26011014,-0.29422614,-3.8210435,5.912704,0.0,0.0,0.49999386,0.529952
2266,5.110764,-1.7692943,-3.394999,-0.43132076,0.9107592,-1.1642623,1.4282074,0.0023828754,-1.6383293,4.8258142,0.0,0.0,0.49999386,0.73976177
2267,5.537545,4.4868774,2.7505448,-6.50737,-2.1443045,-3.0015056,2.7677655,1.0466659,2.2651448,0.5279386,0.0,0.0,0.49999386,0.8437266
2268,14.516134,4.4781365,12.712455,1.5713906,5.1132746,8.580952,10.85708,-10.539932,-2.1007254,2.0371869,1.0,1.0,0.95245075,0.992449
2269,7.02077,-0.6472972,2.4028711,-0.11432838,1.9336982,2.3777041,-1.627067,-4.8010345,-0.3251863,-2.1957738,0.0,0.0,0.49999386,0.86892843
2270,0.49444243,-2.7170553,3.228611,3.7173076,-0.35107067,5.727198,-2.309732,-2.1156955,-0.8433168,-0.044490714,1.0,1.0,0.49999386,0.60650253
2271,-4.930395,-0.21061099,1.3995216,0.4799592,4.989967,-2.104429,-4.497407,0.38432842,-2.7114704,2.67244,1.0,1.0,0.95245075,0.52937037
2272,5.1917095,-6.479823,4.0787106,-0.15111339,3.574532,2.431633,9.27268,-1.4261179,8.121308,-4.6114826,1.0,1.0,0.95245075,0.9548241
2273,0.75786674,3.4807978,-1.7513616,0.40226454,-1.8945787,-1.7939377,1.179945,-2.9669755,-4.1519055,-1.9299002,0.0,0.0,0.49999386,0.36699343
2274,-0.6912555,-1.585885,3.2384114,-1.7892592,1.7884195,-2.984325,-1.639072,-2.2323883,0.94285095,-0.25559258,0.0,0.0,0.49999386,0.36991546
2275,-0.5465618,0.48705524,0.29522488,-0.3755705,6.0497904,-3.7204735,-2.2049735,0.6689056,-4.3797913,-1.1099198,1.0,0.0,0.49999386,0.72269785
2276,-2.312475,-6.0823574,-3.4707022,-1.8945279,-3.1248057,4.0663357,-0.203331,-7.567114,1.3582711,0.3980524,1.0,0.0,0.49999386,0.7875444
2277,-4.34034,-2.3781383,3.2605677,2.1343536,6.7079077,-0.11914492,4.1620855,1.4878149,-11.005478,7.9551716,1.0,1.0,0.95245075,0.9473991
2278,1.3305352,-10.516598,1.9615278,6.295211,3.788066,-3.8558774,8.052009,0.31454623,0.09262687,4.751429,1.0,1.0,0.95245075,0.96496814
2279,0.41110206,-0.8043128,2.0117733,-4.8830175,2.32309,2.1515598,0.037189603,-2.7451327,-1.4864265,-1.004407,1.0,1.0,0.49999386,0.53734213
2280,-0.3537014,0.37339392,-2.439874,-3.0474153,-2.285991,1.1312132,-2.8796625,0.67421395,-0.63979745,1.7425156,0.0,0.0,0.49999386,0.32695493
2281,-9.513313,0.35343087,-4.210357,7.4893603,-0.0023463964,5.315215,-5.0495353,-6.280762,-3.6266413,-5.2630596,1.0,1.0,0.95245075,0.9360167
2282,-1.8915002,2.2862568,-3.9118333,1.5666227,2.309514,6.6347723,-1.6495446,1.6115451,3.8436108,1.8383999,0.0,0.0,0.49999386,0.67877924
2283,0.8085431,2.748548,-4.221303,-1.1157303,-2.2084813,-2.2693136,1.422603,1.4112344,5.2659254,5.604601,0.0,0.0,0.49999386,0.65568084
2284,0.35499763,-0.32899666,-2.7577233,0.6438824,-0.93119717,-0.50365543,-2.3054466,0.8954352,0.05827328,-1.3293653,0.0,0.0,0.49999386,0.3965141
2285,-3.192921,0.86422336,3.001567,-0.3679565,2.152762,-4.94469,-0.84793174,-1.0348217,1.0001633,2.5232115,0.0,0.0,0.49999386,0.60607827
2286,11.510366,8.518571,-2.2730598,-1.2013185,0.16479647,7.547323,1.933361,-1.9833212,0.49106348,-4.853402,1.0,1.0,0.95245075,0.9739013
2287,1.3824515,0.7875202,-3.361517,0.97893417,0.59317434,4.9620442,10.402324,2.2746506,3.5418303,9.385253,1.0,1.0,0.95245075,0.95921034
2288,-0.034959994,1.4535966,-1.9892567,-2.64034,1.1231531,2.9780426,-2.0419478,4.1700983,-0.6398288,-0.40997252,0.0,0.0,0.49999386,0.58925325
2289,1.3894957,-2.8488526,-1.0896704,1.1403533,-2.2576957,-0.798541,-1.1507802,1.7878951,3.039001,1.6716195,0.0,0.0,0.49999386,0.33602175
2290,-1.5847919,-0.5169225,2.303017,-1.3520474,2.5995336,2.6158524,0.7645191,1.0750475,1.088402,-0.78178453,0.0,0.0,0.49999386,0.7236516
2291,0.36223447,0.96701694,-3.9808812,3.3243165,-1.7905452,-5.179531,-4.4455013,-2.6506255,-0.19311543,-1.7189995,0.0,0.0,0.49999386,0.4558921
2292,-2.436544,-5.358005,1.9541926,2.1190665,-3.511073,-0.66514975,2.3228292,-1.6655421,-1.9867183,-4.4679203,0.0,0.0,0.49999386,0.6221649
2293,-0.65195775,-5.052442,-1.9596841,-2.720881,0.397906,-0.59657,5.670931,1.2014059,0.39591902,1.2399701,0.0,0.0,0.95245075,0.6550924
2294,-1.3421409,2.7699711,3.2199736,0.6753123,-3.3939576,4.292992,0.9346599,1.0211746,0.13429213,2.6148007,0.0,0.0,0.49999386,0.64738
2295,3.3507078,4.782406,-1.1085882,-1.2918978,3.6130342,-1.1121466,-2.4041126,0.56739324,-0.8281097,-0.004168165,0.0,0.0,0.49999386,0.7722399
2296,1.6768498,-0.038075782,1.2909952,5.510705,-0.2546914,-1.1119514,-3.0739522,-2.4069061,-0.91638887,-1.9551041,0.0,0.0,0.49999386,0.7028855
2297,2.918235,-7.6301374,-13.07826,-0.08511901,4.3670025,-7.2485857,1.5077834,1.0656705,-2.7003183,-3.1568623,1.0,1.0,0.95245075,0.96335393
2298,0.9776117,-0.76056576,-3.354803,-5.759671,4.879813,5.2970476,-1.1641273,2.3262823,0.24848783,4.2557,1.0,1.0,0.95245075,0.76786757
2299,-0.3551662,-1.6636825,-0.78744304,5.236998,-1.0487187,1.6296226,-1.8265647,-0.652965,-2.7913866,0.17955855,0.0,0.0,0.49999386,0.6010084
2300,0.8856363,2.5290115,-2.6544728,-1.1221187,-1.3403816,7.0703616,2.2424705,0.15433371,6.713928,4.0279436,0.0,0.0,0.95245075,0.8121154
2301,0.2471543,0.81228,-2.9513235,4.3874235,2.4134862,-3.9269056,1.40708,-4.221685,2.4343877,-0.8295484,0.0,0.0,0.49999386,0.8723575
2302,-4.7227345,4.1605806,5.990115,-0.22702742,-3.4772668,-1.5150304,3.2587302,0.3991074,-1.9024901,-2.47373,1.0,1.0,0.95245075,0.84906024
2303,2.2926607,3.7068834,2.1985004,-0.6357806,-1.8105292,-0.36375785,4.4815903,-1.8964734,-2.3007274,-1.8494966,1.0,1.0,0.95245075,0.42697737
2304,3.0094264,2.7156506,4.673726,3.7613318,-4.966879,-1.3985937,-0.682842,-6.082811,-6.1568775,2.0371,0.0,0.0,0.49999386,0.64673704
2305,-2.5464137,-2.4914603,-1.3448305,-3.2104592,-1.0330166,6.1157465,-3.807673,0.077814914,1.3056272,7.144973,0.0,0.0,0.49999386,0.8704853
2306,8.30553,4.1094155,-2.2768047,0.7198621,4.1443944,-2.5784178,1.2731215,5.172295,0.5593237,4.7684226,1.0,1.0,0.95245075,0.93033564
2307,3.828875,-0.9786594,8.675726,2.6201715,5.086611,-3.271874,7.344066,1.0736945,3.150013,9.416661,0.0,0.0,0.95245075,0.945645
2308,-0.41694534,2.7617793,-7.1778297,1.3485748,-1.3098719,8.040091,2.73169,1.6599092,10.500733,1.1655182,1.0,1.0,0.95245075,0.97228765
2309,-4.7926545,-2.1822302,6.1303496,2.5207582,-2.1849663,-2.3359468,2.5343523,2.8412793,0.88778675,0.9491531,0.0,0.0,0.49999386,0.64520806
2310,-0.35020128,-1.9917696,-5.6187234,1.6619886,-4.052556,-3.838942,0.06685552,2.9493654,-0.29320842,-4.127674,0.0,0.0,0.49999386,0.6230399
2311,-2.4517002,-1.5645361,-1.2580148,1.9147627,-5.192696,0.38030058,0.33385977,-1.5170255,-0.5776723,-1.0958364,0.0,0.0,0.49999386,0.43412766
2312,4.6606817,0.7143994,-6.531378,4.136725,2.244306,-1.0044467,-8.455643,4.024077,4.014697,11.667239,1.0,1.0,0.95245075,0.96864474
2313,0.7671648,1.5736587,2.5952976,2.6191168,-7.242179,-0.63712466,4.102599,-3.6385756,2.5944319,1.2046002,1.0,0.0,0.49999386,0.73456556
2314,7.484603,-10.634768,7.8775363,-4.9706554,1.6783879,2.8307557,7.3186197,3.6385446,1.2845457,0.027515054,1.0,1.0,0.95245075,0.97519493
2315,12.285971,12.22583,10.861446,-0.60669637,9.609411,3.6005445,2.8499732,6.1567173,-0.7123424,3.3699756,1.0,1.0,0.95245075,0.9874754
2316,-5.8606977,-1.4090605,-0.15554886,3.3001752,-2.6591506,-10.530961,-3.893848,-2.779148,4.5859447,-0.52332824,0.0,0.0,0.49999386,0.7349787
2317,1.1304197,2.0162435,-0.15056133,3.1682217,-5.004549,11.649485,5.420089,-5.935392,3.5149474,-2.6769419,0.0,0.0,0.95245075,0.9166091
2318,-4.3687234,-9.716704,-0.4337169,7.69697,2.8022928,1.051568,2.3535223,-3.7875404,3.1037686,2.3574448,0.0,0.0,0.95245075,0.85312015
2319,-12.106314,1.1251159,5.729739,-2.6005352,2.6832345,0.55048543,-0.78775835,3.936753,-10.098714,-1.8493872,1.0,1.0,0.95245075,0.9573744
2320,0.12572114,3.217864,6.1491985,2.3452873,-3.8236547,-3.8230095,-0.4244755,-5.234138,-4.09612,-5.5344586,1.0,1.0,0.49999386,0.86188334
2321,-4.9079533,-7.059226,1.4696546,-0.51968515,4.941411,5.999011,-1.5429393,1.1605682,-0.30728778,2.7345555,0.0,0.0,0.49999386,0.8735146
2322,-6.501587,-0.7384745,1.2636142,-3.2446117,-0.2630854,0.88463527,-2.5543733,1.4253879,-1.8511966,-3.2626913,1.0,0.0,0.49999386,0.71772206
2323,0.025034964,7.34591,-0.43673885,5.2253094,0.96932375,-1.1909304,-2.6913838,14.034609,7.6689777,-0.37450504,1.0,1.0,0.95245075,0.973396
2324,-4.551429,-0.78040606,-1.3168136,0.4528276,-4.9264793,6.27032,-4.3173733,-1.0357683,-1.8434719,-1.563138,0.0,0.0,0.49999386,0.6591324
2325,-3.619534,1.1508493,-3.0025272,1.6717703,0.6371012,-2.5127032,3.215827,-2.0115037,2.8467016,-2.8826864,1.0,0.0,0.49999386,0.5743167
2326,4.5495763,0.54137754,-2.9397006,-0.6477494,6.6341286,6.397131,1.9744174,0.79661924,6.1817436,7.576727,0.0,0.0,0.95245075,0.96333545
2327,-0.9703628,0.0052224007,0.93612456,-0.5766928,-1.3043213,1.3850931,-0.68388635,-2.8582268,-0.48628816,0.74382573,0.0,0.0,0.49999386,0.3122389
2328,-2.056267,-3.0772283,-3.7287948,-0.32176268,-2.246716,0.22229114,-6.6426373,-2.0356054,-4.996646,-1.9701523,0.0,0.0,0.49999386,0.557704
2329,0.41946244,0.93086034,10.788081,6.878117,2.7898898,0.7561773,6.4500074,3.5613737,-0.89971745,14.709196,1.0,1.0,0.95245075,0.9756426
2330,1.1712015,0.34389773,2.5425286,1.2244916,-2.3229725,1.5185527,0.4775766,-2.5854206,0.84578896,1.3540616,1.0,1.0,0.49999386,0.44250056
2331,-1.2813525,-8.661068,3.4959846,3.4762633,1.5757751,1.8813937,-0.9698881,3.6656258,-2.374885,-5.1991396,1.0,1.0,0.95245075,0.82623714
2332,3.5062802,2.560505,4.1803975,-6.2251344,7.4810314,-3.0171366,5.8182874,0.05198425,-1.5672984,0.16379833,1.0,1.0,0.95245075,0.8963872
2333,-6.7840395,4.527521,-2.0958676,-0.6697695,-0.37282658,-7.7459126,-4.429811,-3.4125834,-0.56468403,2.2836552,1.0,1.0,0.95245075,0.8752058
2334,-9.17564,-7.182809,-1.7233546,6.4726954,-3.3923428,-0.7336968,1.0925051,-1.8045723,-7.255186,-6.7579765,0.0,0.0,0.49999386,0.9507022
2335,-8.2502575,11.213939,-1.2224512,1.654233,-5.085052,14.126454,10.187017,15.247371,-1.5938592,-4.6290298,0.0,0.0,0.95245075,0.99368614
2336,4.1266055,-2.574456,5.223549,-0.7222061,-4.5230117,-2.5083494,-7.929509,8.073563,6.08415,-11.673058,0.0,0.0,0.95245075,0.98207855
2337,-3.7542305,-0.113652945,2.2159173,-8.180836,-5.7634892,6.8742337,6.6385202,-5.9412823,10.441451,5.619721,1.0,1.0,0.95245075,0.9750599
2338,7.9128056,1.9069698,2.8731918,3.130578,2.7468953,5.0606947,12.929034,-3.8375793,-1.6738858,1.3005226,1.0,0.0,0.95245075,0.98066944
2339,3.6720717,2.84368,8.237278,9.207615,5.0542736,-1.5062993,-2.0271924,7.9421268,-3.1031208,-2.4253945,1.0,1.0,0.95245075,0.9368906
2340,-1.8155339,-5.179944,-5.899968,-2.4248557,1.010162,2.009826,5.4449506,-3.3472662,1.4066968,0.5143142,0.0,0.0,0.49999386,0.71545005
2341,0.4159187,3.464864,-4.2581854,0.1522237,-2.5088005,-5.6219363,1.6164639,6.575485,-2.0231552,-6.011485,1.0,0.0,0.49999386,0.7227683
2342,-1.5048876,-0.37257838,3.612241,-0.06432918,-2.7533243,0.65883905,0.16637243,-0.60769886,-0.55107975,0.79232645,0.0,0.0,0.49999386,0.3447009
2343,1.8352268,5.0269675,-0.09265137,4.6369677,6.064635,4.806865,3.9792638,-7.822912,-3.293898,-0.16277575,1.0,1.0,0.95245075,0.90310615
2344,-3.2106578,0.22056744,2.971063,3.2594962,4.22452,-1.4637355,-1.801858,3.0464537,-0.9842155,1.3696514,1.0,1.0,0.49999386,0.8804142
2345,-2.0409975,-0.9688091,-11.894846,7.558359,0.88383317,-1.288661,2.234166,-9.708611,0.25303137,7.2873955,1.0,1.0,0.95245075,0.9834577
2346,-0.5950551,14.396952,1.0124716,-0.47519588,-3.8827386,-2.57605,6.3832893,4.225185,-0.06790519,-2.8130152,1.0,1.0,0.95245075,0.9420585
2347,0.42976722,3.2010837,-1.8929415,-1.8016274,-1.4077322,-8.947204,1.2906466,12.1594715,-3.1206841,-3.3735018,0.0,0.0,0.49999386,0.943824
2348,9.727057,-8.734387,2.7348852,5.9700646,2.0840707,-0.22314191,2.2172046,-3.3496723,2.558702,4.7346125,0.0,0.0,0.95245075,0.93910754
2349,5.9848394,-3.3515882,2.0493398,-0.04601133,6.038216,-2.7091522,0.96423614,1.3751253,-2.4167123,2.646692,0.0,0.0,0.49999386,0.88059914
2350,8.313875,2.7844625,-7.7695417,-8.57761,2.181635,5.692341,5.8650594,-5.876266,-2.2377443,11.7152195,1.0,1.0,0.95245075,0.98203117
2351,0.23748615,-3.4982586,4.2901993,-3.3716698,-0.8895412,-0.7670516,-0.31496364,-0.5429515,0.47720712,-0.12872908,0.0,0.0,0.49999386,0.41816193
2352,-0.71393263,-4.1602955,-0.8086365,-3.379056,2.743094,4.1980867,2.7109857,-0.085142255,-0.056861833,4.443719,0.0,0.0,0.49999386,0.707755
2353,-0.28286242,-1.2666686,-0.16039686,0.4400292,6.985978,2.137022,0.21590464,1.0226144,-0.55942845,-0.9494145,1.0,1.0,0.49999386,0.54408157
